cluster_id,caseName,us_cite,volume,scdb_id,source,citation_count,precedential_status,dateFiled,bucket,dedup_role,dup_of
85021,Ferguson v. Harwood,11 U.S. 408,11,1813-021,LRU,40,Published,1813-03-18,KEEP,canonical,
85022,Biays v. Chesapeake Insurance,11 U.S. 415,11,1813-022,LRU,27,Published,1813-03-18,KEEP,canonical,
85023,Stark v. The Chesapeake Insurance Company,11 U.S. 420,11,1813-023,R,20,Published,1813-03-18,KEEP,canonical,
85024,William Williams and Others v. George Armroyd and Others,11 U.S. 423,11,1813-024,R,16,Published,1813-03-18,KEEP,canonical,
85025,Smith and Buchanan v. The Delaware Insurance Company,11 U.S. 434,11,1813-025,R,2,Published,1813-03-18,KEEP,canonical,
5819250,Meade v. Deputy Marshal,,,,U,0,Published,1813-11-08,REVIEW,canonical,
1390946,Richards v. Maryland Insurance Co.,12 U.S. 84,12,1814-013,LU,26,Published,1814-02-11,KEEP,canonical,
85046,Griffith v. Frazier,12 U.S. 9,12,1814-001,LR,110,Published,1814-02-15,KEEP,canonical,
85047,Van Ness v. Forrest,12 U.S. 30,12,1814-002,R,21,Published,1814-02-15,KEEP,canonical,
6726521,Griffith v. Frazier,12 U.S. 8,12,,U,0,Published,1814-02-15,KEEP,duplicate,85046
6726523,Van Ness v. Forrest,12 U.S. 31,12,,U,0,Published,1814-02-15,KEEP,duplicate,85047
6726533,Gracie v. Maryland Insurance,12 U.S. 84,12,,U,0,Published,1814-02-15,KEEP,canonical,
6726553,Vowles v. Craig,12 U.S. 371,12,,U,1,Published,1814-02-15,KEEP,duplicate,85075
85048,Bank of Alexandria v. Herbert,12 U.S. 36,12,1814-003,RU,8,Published,1814-02-16,KEEP,canonical,
85049,Marcardier v. Chesapeake Insurance,12 U.S. 39,12,1814-004,LRU,60,Published,1814-02-17,KEEP,canonical,
85050,Hall v. Leigh,12 U.S. 50,12,1814-005,LRU,15,Published,1814-02-18,KEEP,canonical,
85051,The Common Council of Alexandria v. Preston,12 U.S. 53,12,1814-006,R,0,Published,1814-02-19,KEEP,canonical,
85056,Clementson v. Williams,12 U.S. 72,12,1814-007,RU,71,Published,1814-02-19,KEEP,canonical,
85057,Gracie v. Marine Ins. Co. of Baltimore,12 U.S. 75,12,1814-012,LRU,21,Published,1814-02-19,KEEP,canonical,
6726528,Common Council v. Preston,12 U.S. 53,12,,U,1,Published,1814-02-19,KEEP,duplicate,85051
85052,Pleasants v. Maryland Insurance Company,12 U.S. 55,12,1814-008,RU,1,Published,1814-02-21,KEEP,canonical,
85053,McCall and Al. v. The Marine Insurance Company,12 U.S. 59,12,1814-009,R,3,Published,1814-02-21,KEEP,canonical,
6726529,McCall v. Marine Insurance,12 U.S. 59,12,,U,1,Published,1814-02-21,KEEP,duplicate,85053
85054,Smith and Others v. Edrington,12 U.S. 66,12,1814-010,RU,13,Published,1814-02-23,KEEP,canonical,
85055,Beale v. Thompson,12 U.S. 70,12,1814-011,LRU,6,Published,1814-02-23,KEEP,canonical,
85058,Gracie v. The Mary'd. Ins. Comp'y,12 U.S. 84,12,,R,1,Published,1814-02-25,KEEP,canonical,
85059,Crowell and Others v. M'fadon,12 U.S. 94,12,1814-014,R,7,Published,1814-02-28,KEEP,canonical,
6726534,Crowell v. McFadon,12 U.S. 94,12,,U,1,Published,1814-02-28,KEEP,canonical,
6726536,Beatty' administrators v. Burnes's administrators,12 U.S. 98,12,,U,1,Published,1814-03-01,KEEP,duplicate,85060
6726540,The Alexander,12 U.S. 169,12,,U,1,Published,1814-03-07,KEEP,canonical,
85068,Green v. Liter,12 U.S. 229,12,1814-024,LRU,106,Published,1814-03-11,KEEP,canonical,
85069,Carter's Heirs v. Cutting,12 U.S. 251,12,1814-025,LRU,5,Published,1814-03-11,KEEP,canonical,
85070,"The Venus, Rae, Master",12 U.S. 253,12,1814-026,LRU,82,Published,1814-03-12,KEEP,canonical,
85071,The Merrimack,12 U.S. 317,12,1814-027,RU,15,Published,1814-03-12,KEEP,canonical,
85072,"The Frances, Boyer, Master. ( Thompson and Al. .)",12 U.S. 335,12,1814-028,R,1,Published,1814-03-12,KEEP,canonical,
85073,The Frances,12 U.S. 348,12,1814-029,LRU,4,Published,1814-03-12,KEEP,duplicate,1394601
1394575,The Frances,12 U.S. 354,12,1814-030,LU,1,Published,1814-03-12,KEEP,duplicate,1394601
1394601,The Frances,12 U.S. 363,12,1814-032,LU,6,Published,1814-03-12,KEEP,canonical,
1394610,The Frances,12 U.S. 335,12,,LU,4,Published,1814-03-12,KEEP,duplicate,1394601
6726549,The Frances,12 U.S. 358,12,,U,0,Published,1814-03-12,KEEP,duplicate,1394601
6726567,Alexander v. Pendleton,12 U.S. 462,12,,U,1,Published,1814-03-12,KEEP,duplicate,85087
85075,Vowles and Others v. Craig and Others,12 U.S. 371,12,1814-034,R,1,Published,1814-03-14,KEEP,canonical,
85074,"The Frances, Boyer, Master: Irvin’s Claim",12 U.S. 418,12,1814-041,LRU,13,Published,1814-03-15,KEEP,canonical,
85076,"The Sally, Porter, Master",12 U.S. 382,12,1814-036,LRU,12,Published,1814-03-15,KEEP,canonical,
85077,The Euphrates,12 U.S. 385,12,1814-037,RU,3,Published,1814-03-15,KEEP,canonical,
85078,"The Mary, Stafford, Master",12 U.S. 388,12,1814-038,LRU,1,Published,1814-03-15,KEEP,canonical,
85079,United States v. 1960 Bags of Coffee,12 U.S. 398,12,1814-039,LRU,69,Published,1814-03-15,KEEP,canonical,
85080,United States v. Brigantine Mars,12 U.S. 417,12,1814-040,LRU,9,Published,1814-03-15,KEEP,canonical,
6726550,The Frances,12 U.S. 359,12,,U,6,Published,1814-03-15,KEEP,duplicate,1394601
85081,"The Thomas Gibbons, Rockwell, Master",12 U.S. 421,12,1814-042,LRU,8,Published,1814-03-16,KEEP,canonical,
85082,Prince v. Bartlett,12 U.S. 431,12,1814-043,LRU,39,Published,1814-03-16,KEEP,canonical,
85083,"The St. Lawrence, Webb, Master",12 U.S. 434,12,1814-044,LRU,9,Published,1814-03-16,KEEP,canonical,
85084,"The Hiram, Barker, Master",12 U.S. 444,12,1814-045,LRU,1,Published,1814-03-16,KEEP,canonical,
85085,"The Joseph, Sargent, Master",12 U.S. 451,12,1814-046,LRU,12,Published,1814-03-16,KEEP,canonical,
85086,"The Grotius, Sheafe, Master",12 U.S. 456,12,1814-047,R,2,Published,1814-03-16,KEEP,canonical,
6726565,The Grotius,12 U.S. 456,12,,U,1,Published,1814-03-16,KEEP,canonical,
85060,Beatty's Administrators v. Burnes's Administrators,12 U.S. 98,12,1814-015,R,6,Published,1814-03-18,KEEP,canonical,
85061,Harford v. United States,12 U.S. 109,12,1814-016,LRU,22,Published,1814-03-18,KEEP,canonical,
85062,Brown v. United States,12 U.S. 110,12,1814-017,LRU,136,Published,1814-03-18,KEEP,canonical,
85063,"The Rapid, Perry, Master",12 U.S. 155,12,1814-018,LRU,49,Published,1814-03-18,KEEP,canonical,
85064,"The Alexander, Picket, Master",12 U.S. 169,12,1814-019,R,10,Published,1814-03-18,KEEP,canonical,
85065,"The Julia, Luce, Master",12 U.S. 181,12,1814-020,LRU,27,Published,1814-03-18,KEEP,canonical,
85066,"The Aurora, Pike, Master",12 U.S. 203,12,1814-021,LRU,6,Published,1814-03-18,KEEP,canonical,
85067,The Adventure,12 U.S. 221,12,1814-022,LRU,16,Published,1814-03-18,KEEP,canonical,
85087,Alexander and Other v. Pendleton,12 U.S. 462,12,1814-033,R,51,Published,1814-03-18,KEEP,canonical,
85088,Pratt v. Carroll,12 U.S. 471,12,1814-023,LRU,103,Published,1814-03-18,KEEP,canonical,
85090,Meigs and Al v. M'clung's Lessee,13 U.S. 11,13,1815-002,RU,39,Published,1815-02-13,KEEP,canonical,
85091,Simms v. Guthrie,13 U.S. 19,13,1815-003,LRU,19,Published,1815-02-14,KEEP,canonical,
85093,Taber v. Perrott and Lee,13 U.S. 39,13,1815-004,RU,13,Published,1815-02-15,KEEP,canonical,
85092,Speake & Others v. U. States,13 U.S. 28,13,1815-005,LRU,58,Published,1815-02-16,KEEP,canonical,
85094,TERRETT & OTHERS v. Taylor & Others,13 U.S. 43,13,1815-006,LRU,231,Published,1815-02-17,KEEP,canonical,
85095,The Brig Short Staple & Cargo v. United States,13 U.S. 55,13,1815-007,LRU,24,Published,1815-02-17,KEEP,canonical,
85089,Mandeville v. Union Bank of Georgetown,13 U.S. 9,13,1815-001,LRU,12,Published,1815-02-18,KEEP,canonical,
85096,Parker v. Rule's Lessee,13 U.S. 64,13,1815-008,LRU,33,Published,1815-02-18,KEEP,canonical,
85097,Brig Struggle v. United States,13 U.S. 71,13,1815-009,LRU,13,Published,1815-02-18,KEEP,canonical,
85098,Randolph v. Donaldson,13 U.S. 76,13,1815-010,LRU,38,Published,1815-02-21,KEEP,canonical,
85099,Polk's Lessee v. Wendal,13 U.S. 87,13,1815-011,LRU,178,Published,1815-02-21,KEEP,canonical,
85100,The Ship Richmond v. United States,13 U.S. 102,13,1815-012,LRU,51,Published,1815-02-22,KEEP,canonical,
85101,Arnold and Others v. The United States,13 U.S. 104,13,1815-013,R,100,Published,1815-02-23,KEEP,canonical,
8403138,Arnold v. United States,13 U.S. 104,13,,U,4,Published,1815-02-23,KEEP,duplicate,85101
85102,"The St. Lawrence, Webb, Master",13 U.S. 120,13,1815-014,LRU,13,Published,1815-02-25,KEEP,canonical,
85103,Drummond's Administrators v. Magruder & Co's. Trustees,13 U.S. 122,13,1815-015,RU,10,Published,1815-02-25,KEEP,canonical,
85104,"The MARY, Stafford, Mastf",13 U.S. 126,13,1815-016,LRU,152,Published,1815-02-25,KEEP,canonical,
85105,"Doe, Lessee of Lewis & Wife v. Mfarland & Others",13 U.S. 151,13,1815-017,LRU,35,Published,1815-02-27,KEEP,canonical,
85106,Clark's Executors v. Van Riemsdyk,13 U.S. 153,13,1815-018,LRU,86,Published,1815-02-28,KEEP,canonical,
85107,Finley v. Williams,13 U.S. 164,13,1815-019,LRU,22,Published,1815-02-28,KEEP,canonical,
2518368,U. STATES v. the Cargo of the Fanny,13 U.S. 181,13,,L,1,Published,1815-03-01,KEEP,canonical,
85118,The Schooner Adeline & Cargo,13 U.S. 244,13,1815-030,LRU,31,Published,1815-03-10,KEEP,canonical,
85119,"The Brig Ann, McLain, Master",13 U.S. 289,13,1815-031,LRU,94,Published,1815-03-10,KEEP,canonical,
85120,The Town of Pawlet v. D. CLARK & OTHERS,13 U.S. 292,13,1815-032,LRU,128,Published,1815-03-10,KEEP,canonical,
85121,Otis v. Watkins,13 U.S. 339,13,1815-033,LRU,10,Published,1815-03-10,KEEP,canonical,
85122,The BRIG ALERTA & CARGO v. Blas Moran,13 U.S. 359,13,1815-034,LRU,13,Published,1815-03-10,KEEP,canonical,
85123,"The Grotius, Sheafe, Master",13 U.S. 368,13,1815-035,RU,7,Published,1815-03-10,KEEP,canonical,
85124,GETTINGS v. BURCH’S Administratix,13 U.S. 372,13,1815-036,LRU,3,Published,1815-03-10,KEEP,canonical,
85125,The United States v. Bryan and Woodcock. (Garnishees of Hendrickson.),13 U.S. 374,13,1815-037,R,1,Published,1815-03-11,KEEP,canonical,
85126,"The Brig Concord, Taylor, Master",13 U.S. 387,13,1815-038,RU,8,Published,1815-03-11,KEEP,canonical,
85127,"The Nereide, Bennett, Master",13 U.S. 388,13,1815-039,LRU,100,Published,1815-03-11,KEEP,canonical,
85128,PRATT & OTHERS v. Law & Campbell,13 U.S. 456,13,1815-040,LRU,49,Published,1815-03-11,KEEP,canonical,
8403139,United States v. Bryan,13 U.S. 374,13,,U,1,Published,1815-03-11,KEEP,duplicate,85125
85108,McIver Lessee v. Walker and Another,13 U.S. 173,13,1815-020,RU,47,Published,1815-03-18,KEEP,canonical,
85109,Owens v. Hanney,13 U.S. 180,13,1815-021,LRU,5,Published,1815-03-18,KEEP,canonical,
85110,"The United States v. The Cargo of the Ship Fanny, Jennings, Master",13 U.S. 181,13,1815-022,RU,1,Published,1815-03-18,KEEP,canonical,
85111,The Frances,13 U.S. 183,13,1815-023,LRU,9,Published,1815-03-18,KEEP,canonical,
85112,30 HHDS. OF SUGAR v. Boyle & Others,13 U.S. 191,13,1815-024,LRU,32,Published,1815-03-18,KEEP,canonical,
85113,Evans v. Jordan,13 U.S. 199,13,1815-025,LRU,22,Published,1815-03-18,KEEP,canonical,
85114,Cargo of the Ship Hazard v. Campbell,13 U.S. 205,13,1815-026,LRU,6,Published,1815-03-18,KEEP,canonical,
85115,"Ship Societe, Martinson, Master",13 U.S. 209,13,1815-027,RU,4,Published,1815-03-18,KEEP,canonical,
85116,U. States v. Giles & Others,13 U.S. 212,13,1815-028,LRU,43,Published,1815-03-18,KEEP,canonical,
85117,U. States v. Job L. Barber,13 U.S. 243,13,1815-029,LRU,1,Published,1815-03-18,KEEP,canonical,
1655414,The George,14 U.S. 408,14,1815-041,LU,11,Published,1816-01-01,KEEP,canonical,
85129,"Negress Sally Henry, by William Henry, Her Father and Next Friend v. Ball",14 U.S. 1,14,1816-001,RU,29,Published,1816-02-10,KEEP,canonical,
85130,Davis v. Wood,14 U.S. 6,14,1816-002,LRU,37,Published,1816-02-12,KEEP,canonical,
85132,The Ship Octavia .—Nicholls,14 U.S. 20,14,1816-003,RU,5,Published,1816-02-13,KEEP,canonical,
85133,The Mary and Susan .—G. & H. Van Wagenen,14 U.S. 25,14,1816-004,RU,26,Published,1816-02-14,KEEP,canonical,
85134,The Mary and Susan .—Richardson,14 U.S. 46,14,1816-005,RU,9,Published,1816-02-14,KEEP,canonical,
6726577,Anderson v. Longden,14 U.S. 85,14,,U,1,Published,1816-02-15,KEEP,duplicate,85137
6726583,The Antonia Johanna,14 U.S. 159,14,,U,2,Published,1816-02-15,KEEP,duplicate,85147
85131,The Samuel,14 U.S. 9,14,1816-006,LRU,34,Published,1816-02-16,KEEP,canonical,
85135,The Rugen .—Buhring,14 U.S. 62,14,1816-007,RU,15,Published,1816-02-19,KEEP,canonical,
85137,Anderson v. Longden,14 U.S. 85,14,1816-008,R,4,Published,1816-02-23,KEEP,canonical,
85136,Thompson v. Gray,14 U.S. 75,14,1816-009,LRU,34,Published,1816-02-26,KEEP,canonical,
85138,The Corporation of New-Orleans v. Winter,14 U.S. 91,14,1816-010,RU,97,Published,1816-02-28,KEEP,canonical,
85139,The Aurora,14 U.S. 96,14,1816-011,LRU,31,Published,1816-02-29,KEEP,canonical,
85152,Morean v. United States Insurance,14 U.S. 219,14,1816-026,LRU,34,Published,1816-03-11,KEEP,canonical,
85153,Welch v. Mandeville,14 U.S. 233,14,1816-027,LRU,66,Published,1816-03-11,KEEP,canonical,
85151,Renner & Bussard v. Marshall,14 U.S. 215,14,1816-028,LRU,32,Published,1816-03-12,KEEP,canonical,
85156,Mutual Assurance Society v. Watts,14 U.S. 279,14,1816-029,LRU,19,Published,1816-03-13,KEEP,canonical,
85159,Harden v. Fisher,14 U.S. 300,14,1816-030,RU,15,Published,1816-03-15,KEEP,canonical,
85155,The Edward,14 U.S. 261,14,1816-031,LRU,31,Published,1816-03-16,KEEP,canonical,
85140,The Venus,14 U.S. 112,14,1816-013,LRU,2,Published,1816-03-18,KEEP,canonical,
85141,Preston v. Browder,14 U.S. 115,14,1816-014,LRU,25,Published,1816-03-18,KEEP,canonical,
85142,The Astrea,14 U.S. 125,14,1816-015,RU,2,Published,1816-03-18,KEEP,canonical,
85143,Matson v. Hord,14 U.S. 130,14,1816-016,LRU,17,Published,1816-03-18,KEEP,canonical,
85144,Taylor v. Walton,14 U.S. 141,14,1816-017,LRU,10,Published,1816-03-18,KEEP,canonical,
85145,Barr v. Lapsley,14 U.S. 151,14,1816-018,LRU,10,Published,1816-03-18,KEEP,canonical,
85146,Danforth's Lessee v. Thomas,14 U.S. 155,14,1816-021,LRU,8,Published,1816-03-18,KEEP,canonical,
85147,The Antonia Johanna,14 U.S. 159,14,1816-022,R,1,Published,1816-03-18,KEEP,canonical,
85148,The Nereid,14 U.S. 171,14,1816-023,LRU,9,Published,1816-03-18,KEEP,canonical,
85149,Hepburn and Dundas's Heirs v. Dunlop & Co.,14 U.S. 179,14,1816-024,LRU,85,Published,1816-03-18,KEEP,canonical,
85150,The St. Joze Indiano,14 U.S. 208,14,1816-025,LRU,13,Published,1816-03-18,KEEP,canonical,
85154,L'Invincible,14 U.S. 238,14,1816-012,LRU,32,Published,1816-03-18,KEEP,canonical,
85157,Walden v. The Heirs of Gratz,14 U.S. 292,14,1816-032,RU,24,Published,1816-03-18,KEEP,canonical,
85158,The Harrison,14 U.S. 298,14,1816-033,LRU,9,Published,1816-03-18,KEEP,canonical,
85168,Jones v. Shore's,14 U.S. 462,14,1816-019,LRU,27,Published,1816-03-18,KEEP,canonical,
85169,Patton's Lessee v. Easton,14 U.S. 476,14,1816-020,LRU,203,Published,1816-03-18,KEEP,canonical,
85160,Martin v. Hunter's Lessee,14 U.S. 304,14,1816-034,LRU,918,Published,1816-03-20,KEEP,canonical,
85162,United States v. Coolidge,14 U.S. 415,14,1816-035,LRU,52,Published,1816-03-21,KEEP,canonical,
85163,The St. Nicholas,14 U.S. 417,14,1816-036,LRU,20,Published,1816-03-21,KEEP,canonical,
85165,The Elsineur .—Jones,14 U.S. 439,14,1816-037,RU,1,Published,1816-03-21,KEEP,canonical,
85161,The Commercen,14 U.S. 382,14,1816-038,LRU,11,Published,1816-03-22,KEEP,canonical,
85164,Russel v. Trustees of Transylvania University,14 U.S. 432,14,1816-039,LRU,5,Published,1816-03-22,KEEP,canonical,
85166,The Hiram,14 U.S. 440,14,1816-040,LRU,30,Published,1816-03-22,KEEP,canonical,
85167,Ammidon v. Smith,14 U.S. 447,14,1816-041,LRU,13,Published,1816-03-22,KEEP,canonical,
85170,Ross and Morrison v. Reed,14 U.S. 482,14,1816-042,RU,19,Published,1816-03-22,KEEP,canonical,
85174,"M'iver, Lessees v. Ragan",15 U.S. 25,15,1817-002,RU,96,Published,1817-02-10,KEEP,canonical,
85171,Slocum v. Mayberry,15 U.S. 1,15,1817-003,LRU,95,Published,1817-02-12,KEEP,canonical,
85182,The Mary,15 U.S. 123,15,1817-004,LRU,4,Published,1817-02-14,KEEP,canonical,
85184,The Ariadne,15 U.S. 143,15,1817-005,LRU,11,Published,1817-02-14,KEEP,canonical,
85172,Greenleaf v. Cook,15 U.S. 13,15,1817-001,RU,28,Published,1817-02-18,KEEP,canonical,
85179,Beverly v. Brooke,15 U.S. 100,15,1817-006,LRU,6,Published,1817-02-19,KEEP,canonical,
6726620,The Bothnea,15 U.S. 169,15,,U,2,Published,1817-02-20,KEEP,duplicate,85187
6726622,Laidlaw v. Organ,15 U.S. 178,15,,U,1,Published,1817-02-20,KEEP,duplicate,85188
85173,Otis v. Walter,15 U.S. 18,15,1817-007,LRU,13,Published,1817-02-21,KEEP,canonical,
85177,Coolidge v. Payson,15 U.S. 66,15,1817-008,LRU,65,Published,1817-02-21,KEEP,canonical,
85180,McCoul v. Lekamp's Administratrix,15 U.S. 111,15,1817-009,LRU,9,Published,1817-02-24,KEEP,canonical,
85181,United States v. Sheldon,15 U.S. 119,15,1817-010,LRU,25,Published,1817-02-26,KEEP,canonical,
85176,Duvall v. Craig,15 U.S. 45,15,1817-011,LRU,103,Published,1817-02-27,KEEP,canonical,
6726627,United States v. Tenbroek,15 U.S. 248,15,,U,1,Published,1817-03-01,KEEP,duplicate,85193
85205,The London Packet,15 U.S. 371,15,1817-018,LRU,1,Published,1817-03-10,KEEP,canonical,
85196,The Argo,15 U.S. 287,15,1817-019,LRU,6,Published,1817-03-11,KEEP,canonical,
85197,Morgan's Heirs v. Morgan,15 U.S. 290,15,1817-020,LRU,100,Published,1817-03-11,KEEP,canonical,
85199,Shipp v. Miller's Heirs,15 U.S. 316,15,1817-021,LRU,36,Published,1817-03-11,KEEP,canonical,
85175,Hunter v. Bryant,15 U.S. 32,15,1817-022,LRU,33,Published,1817-03-12,KEEP,canonical,
85201,Colson v. Thompson,15 U.S. 336,15,1817-023,LRU,109,Published,1817-03-12,KEEP,canonical,
85191,Patterson v. United States,15 U.S. 221,15,1817-024,LRU,82,Published,1817-03-13,KEEP,canonical,
85198,Liter v. Green,15 U.S. 306,15,1817-025,LRU,10,Published,1817-03-13,KEEP,canonical,
85200,The Anna Maria,15 U.S. 327,15,1817-026,LRU,24,Published,1817-03-13,KEEP,canonical,
85203,Inglee v. Coolidge,15 U.S. 363,15,1817-027,RU,32,Published,1817-03-13,KEEP,canonical,
85204,McCluny v. Silliman,15 U.S. 369,15,1817-028,LRU,12,Published,1817-03-13,KEEP,canonical,
85194,Chirac v. Lessee of Chirac,15 U.S. 259,15,1817-029,LRU,75,Published,1817-03-14,KEEP,canonical,
85207,Colson v. Lewis,15 U.S. 377,15,1817-030,LRU,11,Published,1817-03-14,KEEP,canonical,
85188,Laidlaw v. Organ,15 U.S. 178,15,1817-032,R,56,Published,1817-03-15,KEEP,canonical,
85193,The United States v. Tenbroek,15 U.S. 248,15,1817-033,R,3,Published,1817-03-15,KEEP,canonical,
85195,The George,15 U.S. 278,15,1817-034,LRU,8,Published,1817-03-15,KEEP,canonical,
85202,The Eleanor,15 U.S. 345,15,1817-035,LRU,17,Published,1817-03-15,KEEP,canonical,
85206,Lenox v. Roberts,15 U.S. 373,15,1817-036,LRU,28,Published,1817-03-15,KEEP,canonical,
85208,Leeds v. Marine Ins. Co. of Alexandria,15 U.S. 380,15,1817-037,LRU,23,Published,1817-03-15,KEEP,canonical,
85209,Raborg v. Peyton,15 U.S. 385,15,1817-038,LRU,57,Published,1817-03-15,KEEP,canonical,
85210,Union Bank of Georgetown v. Laird,15 U.S. 390,15,1817-039,LRU,83,Published,1817-03-15,KEEP,canonical,
85211,The United States v. Barker,15 U.S. 395,15,1817-040,R,34,Published,1817-03-15,KEEP,canonical,
85212,Thelusson v. Smith,15 U.S. 396,15,1817-041,LRU,127,Published,1817-03-15,KEEP,canonical,
6726642,United States v. Barker,15 U.S. 395,15,,U,1,Published,1817-03-15,KEEP,duplicate,85211
85186,The Fortuna— Krause,15 U.S. 161,15,,R,1,Published,1817-03-17,KEEP,duplicate,2527082
2527082,The Fortuna,15 U.S. 161,15,1817-042,LU,4,Published,1817-03-17,KEEP,canonical,
85178,The Dos Hermanos,15 U.S. 76,15,1817-013,LRU,28,Published,1817-03-18,KEEP,canonical,
85183,The San Pedro,15 U.S. 132,15,1817-012,LRU,42,Published,1817-03-18,KEEP,canonical,
85185,The William King— Davis,15 U.S. 148,15,1817-014,RU,11,Published,1817-03-18,KEEP,canonical,
85187,The Bothnea and the Jahnstoff,15 U.S. 169,15,1817-031,R,0,Published,1817-03-18,KEEP,canonical,
85189,Rutherford v. Greene's Heirs,15 U.S. 196,15,1817-015,LRU,67,Published,1817-03-18,KEEP,canonical,
85190,Johnson v. Pannel's Heirs,15 U.S. 206,15,1817-017,LRU,23,Published,1817-03-18,KEEP,canonical,
85192,The Pizarro,15 U.S. 227,15,1817-016,LRU,55,Published,1817-03-18,KEEP,canonical,
8403391,The New-York,16 U.S. 59,16,,U,23,Published,1818-02-05,KEEP,duplicate,85217
85215,"M'iver, Assignee, &C. v. Kyger",16 U.S. 53,16,1818-003,RU,6,Published,1818-02-10,KEEP,canonical,
85216,The Diana,16 U.S. 27,16,,LR,1,Published,1818-02-10,KEEP,canonical,
85217,The New York,16 U.S. 27,16,,LR,8,Published,1818-02-10,KEEP,canonical,
1101065,McIver v. Kyger,16 U.S. 24,16,,L,4,Published,1818-02-10,KEEP,canonical,
8403390,The Diana,16 U.S. 58,16,,U,9,Published,1818-02-10,KEEP,duplicate,85216
85218,The Samuel.— Beach,16 U.S. 77,16,1818-006,R,2,Published,1818-02-11,KEEP,canonical,
85219,"The San Pedro.—valverde, . 1",16 U.S. 78,16,1818-007,RU,1,Published,1818-02-11,KEEP,canonical,
1101123,The San Pedro,16 U.S. 36,16,,L,1,Published,1818-02-11,KEEP,canonical,
1101162,The Samuel,16 U.S. 36,16,,L,1,Published,1818-02-11,KEEP,duplicate,85218
8403392,The Samuel,16 U.S. 77,16,,U,1,Published,1818-02-11,KEEP,duplicate,85218
8403389,The Friendschaft,16 U.S. 14,16,,U,0,Published,1818-02-15,KEEP,duplicate,85214
1101108,The Star,16 U.S. 37,16,,L,18,Published,1818-02-16,KEEP,canonical,
8403393,The Star,16 U.S. 78,16,,U,3,Published,1818-02-16,KEEP,duplicate,1101108
85220,Lanusse v. Barker,16 U.S. 48,16,,LR,2,Published,1818-02-17,KEEP,canonical,
8403394,Lanusse v. Barker,16 U.S. 101,16,,U,17,Published,1818-02-17,KEEP,duplicate,85220
85213,Jackson Ex Dem. People v. Clarke,16 U.S. 1,16,1818-001,LRU,23,Published,1818-02-18,KEEP,canonical,
85214,The Friendschaft,16 U.S. 7,16,,LR,13,Published,1818-02-18,KEEP,canonical,
85221,Hughes v. The Union Insurance Company,16 U.S. 159,16,1818-010,RU,7,Published,1818-02-18,KEEP,canonical,
85222,Swan v. The Union Insurance Company of Maryland,16 U.S. 168,16,1818-011,RU,13,Published,1818-02-18,KEEP,canonical,
85223,Dugan v. United States,16 U.S. 82,16,,LR,8,Published,1818-02-19,KEEP,canonical,
85224,Olivera v. The Union Insurance Company,16 U.S. 183,16,1818-013,RU,36,Published,1818-02-19,KEEP,canonical,
85225,Shepherd v. Hampton,16 U.S. 94,16,,LR,2,Published,1818-02-19,KEEP,canonical,
85226,Patton v. Nicholson,16 U.S. 96,16,,LR,11,Published,1818-02-19,KEEP,canonical,
1101126,Houston v. Moore,16 U.S. 200,16,1818-014,L,2,Published,1818-02-19,KEEP,duplicate,85236
8403395,Dugan v. United States,16 U.S. 172,16,,U,110,Published,1818-02-19,KEEP,duplicate,85223
8403396,Shepherd v. Hampton,16 U.S. 200,16,,U,27,Published,1818-02-19,KEEP,duplicate,85225
8403397,Patton v. Nicholson,16 U.S. 204,16,,U,20,Published,1818-02-19,KEEP,duplicate,85226
85233,United States v. Bevans,16 U.S. 157,16,,LR,2,Published,1818-02-21,KEEP,canonical,
8403402,United States v. Bevans,16 U.S. 336,16,,U,117,Published,1818-02-21,KEEP,duplicate,85233
85227,Robinson v. Campbell,16 U.S. 100,16,,LR,1,Published,1818-02-24,KEEP,canonical,
85228,Dunlop v. Hepburn,16 U.S. 231,16,1818-018,RU,1,Published,1818-02-24,KEEP,canonical,
85229,United States v. 150 Crates of Earthen-Ware,16 U.S. 110,16,,LR,1,Published,1818-02-24,KEEP,canonical,
85230,Hampton v. M'connel,16 U.S. 234,16,1818-020,RU,223,Published,1818-02-24,KEEP,canonical,
1101120,Hampton v. McConnell,16 U.S. 110,16,,L,2,Published,1818-02-24,KEEP,canonical,
8403398,Robinson v. Campbell,16 U.S. 212,16,,U,122,Published,1818-02-24,KEEP,duplicate,85227
8403399,United States v. 150 Crates of Earthen Ware,16 U.S. 232,16,,U,20,Published,1818-02-24,KEEP,duplicate,85229
85246,Craig v. Radford,16 U.S. 274,16,,LR,0,Published,1818-02-25,KEEP,canonical,
85231,The Fortuna,16 U.S. 112,16,,LR,2,Published,1818-02-26,KEEP,canonical,
8403400,The Fortuna,16 U.S. 236,16,,U,4,Published,1818-02-26,KEEP,duplicate,85231
85232,Gelston v. Hoyt,16 U.S. 116,16,,LR,30,Published,1818-02-27,KEEP,canonical,
85234,The Aeolus— Wood,16 U.S. 392,16,1818-024,R,0,Published,1818-02-27,KEEP,canonical,
8403401,Gelston v. Hoyt,16 U.S. 246,16,,U,143,Published,1818-02-27,KEEP,duplicate,85232
8403403,The Æolus,16 U.S. 392,16,,U,3,Published,1818-02-27,KEEP,canonical,
8403404,The Anne,16 U.S. 435,16,,U,45,Published,1818-03-07,KEEP,duplicate,85237
