cluster_id,caseName,us_cite,volume,scdb_id,source,citation_count,precedential_status,dateFiled,bucket,dedup_role,dup_of
85134,The Mary and Susan .—Richardson,14 U.S. 46,14,1816-005,RU,9,Published,1816-02-14,KEEP,canonical,
85131,The Samuel,14 U.S. 9,14,1816-006,LRU,34,Published,1816-02-16,KEEP,canonical,
85135,The Rugen .—Buhring,14 U.S. 62,14,1816-007,RU,15,Published,1816-02-19,KEEP,canonical,
85137,Anderson v. Longden,14 U.S. 85,14,1816-008,R,4,Published,1816-02-23,KEEP,canonical,
85136,Thompson v. Gray,14 U.S. 75,14,1816-009,LRU,34,Published,1816-02-26,KEEP,canonical,
85138,The Corporation of New-Orleans v. Winter,14 U.S. 91,14,1816-010,RU,97,Published,1816-02-28,KEEP,canonical,
85139,The Aurora,14 U.S. 96,14,1816-011,LRU,31,Published,1816-02-29,KEEP,canonical,
85152,Morean v. United States Insurance,14 U.S. 219,14,1816-026,LRU,34,Published,1816-03-11,KEEP,canonical,
85153,Welch v. Mandeville,14 U.S. 233,14,1816-027,LRU,66,Published,1816-03-11,KEEP,canonical,
85151,Renner & Bussard v. Marshall,14 U.S. 215,14,1816-028,LRU,32,Published,1816-03-12,KEEP,canonical,
85156,Mutual Assurance Society v. Watts,14 U.S. 279,14,1816-029,LRU,19,Published,1816-03-13,KEEP,canonical,
85159,Harden v. Fisher,14 U.S. 300,14,1816-030,RU,15,Published,1816-03-15,KEEP,canonical,
85155,The Edward,14 U.S. 261,14,1816-031,LRU,31,Published,1816-03-16,KEEP,canonical,
85140,The Venus,14 U.S. 112,14,1816-013,LRU,2,Published,1816-03-18,KEEP,canonical,
85141,Preston v. Browder,14 U.S. 115,14,1816-014,LRU,25,Published,1816-03-18,KEEP,canonical,
85142,The Astrea,14 U.S. 125,14,1816-015,RU,2,Published,1816-03-18,KEEP,canonical,
85143,Matson v. Hord,14 U.S. 130,14,1816-016,LRU,17,Published,1816-03-18,KEEP,canonical,
85144,Taylor v. Walton,14 U.S. 141,14,1816-017,LRU,10,Published,1816-03-18,KEEP,canonical,
85145,Barr v. Lapsley,14 U.S. 151,14,1816-018,LRU,10,Published,1816-03-18,KEEP,canonical,
85146,Danforth's Lessee v. Thomas,14 U.S. 155,14,1816-021,LRU,8,Published,1816-03-18,KEEP,canonical,
85147,The Antonia Johanna,14 U.S. 159,14,1816-022,R,1,Published,1816-03-18,KEEP,canonical,
85148,The Nereid,14 U.S. 171,14,1816-023,LRU,9,Published,1816-03-18,KEEP,canonical,
85149,Hepburn and Dundas's Heirs v. Dunlop & Co.,14 U.S. 179,14,1816-024,LRU,85,Published,1816-03-18,KEEP,canonical,
85150,The St. Joze Indiano,14 U.S. 208,14,1816-025,LRU,13,Published,1816-03-18,KEEP,canonical,
85154,L'Invincible,14 U.S. 238,14,1816-012,LRU,32,Published,1816-03-18,KEEP,canonical,
85157,Walden v. The Heirs of Gratz,14 U.S. 292,14,1816-032,RU,24,Published,1816-03-18,KEEP,canonical,
85158,The Harrison,14 U.S. 298,14,1816-033,LRU,9,Published,1816-03-18,KEEP,canonical,
85168,Jones v. Shore's,14 U.S. 462,14,1816-019,LRU,27,Published,1816-03-18,KEEP,canonical,
85169,Patton's Lessee v. Easton,14 U.S. 476,14,1816-020,LRU,203,Published,1816-03-18,KEEP,canonical,
85160,Martin v. Hunter's Lessee,14 U.S. 304,14,1816-034,LRU,918,Published,1816-03-20,KEEP,canonical,
85162,United States v. Coolidge,14 U.S. 415,14,1816-035,LRU,52,Published,1816-03-21,KEEP,canonical,
85163,The St. Nicholas,14 U.S. 417,14,1816-036,LRU,20,Published,1816-03-21,KEEP,canonical,
85165,The Elsineur .—Jones,14 U.S. 439,14,1816-037,RU,1,Published,1816-03-21,KEEP,canonical,
85161,The Commercen,14 U.S. 382,14,1816-038,LRU,11,Published,1816-03-22,KEEP,canonical,
85164,Russel v. Trustees of Transylvania University,14 U.S. 432,14,1816-039,LRU,5,Published,1816-03-22,KEEP,canonical,
85166,The Hiram,14 U.S. 440,14,1816-040,LRU,30,Published,1816-03-22,KEEP,canonical,
85167,Ammidon v. Smith,14 U.S. 447,14,1816-041,LRU,13,Published,1816-03-22,KEEP,canonical,
85170,Ross and Morrison v. Reed,14 U.S. 482,14,1816-042,RU,19,Published,1816-03-22,KEEP,canonical,
85174,"M'iver, Lessees v. Ragan",15 U.S. 25,15,1817-002,RU,96,Published,1817-02-10,KEEP,canonical,
85171,Slocum v. Mayberry,15 U.S. 1,15,1817-003,LRU,95,Published,1817-02-12,KEEP,canonical,
85182,The Mary,15 U.S. 123,15,1817-004,LRU,4,Published,1817-02-14,KEEP,canonical,
85184,The Ariadne,15 U.S. 143,15,1817-005,LRU,11,Published,1817-02-14,KEEP,canonical,
85172,Greenleaf v. Cook,15 U.S. 13,15,1817-001,RU,28,Published,1817-02-18,KEEP,canonical,
85179,Beverly v. Brooke,15 U.S. 100,15,1817-006,LRU,6,Published,1817-02-19,KEEP,canonical,
85173,Otis v. Walter,15 U.S. 18,15,1817-007,LRU,13,Published,1817-02-21,KEEP,canonical,
85177,Coolidge v. Payson,15 U.S. 66,15,1817-008,LRU,65,Published,1817-02-21,KEEP,canonical,
85180,McCoul v. Lekamp's Administratrix,15 U.S. 111,15,1817-009,LRU,9,Published,1817-02-24,KEEP,canonical,
85181,United States v. Sheldon,15 U.S. 119,15,1817-010,LRU,25,Published,1817-02-26,KEEP,canonical,
85176,Duvall v. Craig,15 U.S. 45,15,1817-011,LRU,103,Published,1817-02-27,KEEP,canonical,
85205,The London Packet,15 U.S. 371,15,1817-018,LRU,1,Published,1817-03-10,KEEP,canonical,
85196,The Argo,15 U.S. 287,15,1817-019,LRU,6,Published,1817-03-11,KEEP,canonical,
85197,Morgan's Heirs v. Morgan,15 U.S. 290,15,1817-020,LRU,100,Published,1817-03-11,KEEP,canonical,
85199,Shipp v. Miller's Heirs,15 U.S. 316,15,1817-021,LRU,36,Published,1817-03-11,KEEP,canonical,
85175,Hunter v. Bryant,15 U.S. 32,15,1817-022,LRU,33,Published,1817-03-12,KEEP,canonical,
85201,Colson v. Thompson,15 U.S. 336,15,1817-023,LRU,109,Published,1817-03-12,KEEP,canonical,
85191,Patterson v. United States,15 U.S. 221,15,1817-024,LRU,82,Published,1817-03-13,KEEP,canonical,
85198,Liter v. Green,15 U.S. 306,15,1817-025,LRU,10,Published,1817-03-13,KEEP,canonical,
85200,The Anna Maria,15 U.S. 327,15,1817-026,LRU,24,Published,1817-03-13,KEEP,canonical,
85203,Inglee v. Coolidge,15 U.S. 363,15,1817-027,RU,32,Published,1817-03-13,KEEP,canonical,
85204,McCluny v. Silliman,15 U.S. 369,15,1817-028,LRU,12,Published,1817-03-13,KEEP,canonical,
85194,Chirac v. Lessee of Chirac,15 U.S. 259,15,1817-029,LRU,75,Published,1817-03-14,KEEP,canonical,
85207,Colson v. Lewis,15 U.S. 377,15,1817-030,LRU,11,Published,1817-03-14,KEEP,canonical,
85188,Laidlaw v. Organ,15 U.S. 178,15,1817-032,R,56,Published,1817-03-15,KEEP,canonical,
85193,The United States v. Tenbroek,15 U.S. 248,15,1817-033,R,3,Published,1817-03-15,KEEP,canonical,
85195,The George,15 U.S. 278,15,1817-034,LRU,8,Published,1817-03-15,KEEP,canonical,
85202,The Eleanor,15 U.S. 345,15,1817-035,LRU,17,Published,1817-03-15,KEEP,canonical,
85206,Lenox v. Roberts,15 U.S. 373,15,1817-036,LRU,28,Published,1817-03-15,KEEP,canonical,
85208,Leeds v. Marine Ins. Co. of Alexandria,15 U.S. 380,15,1817-037,LRU,23,Published,1817-03-15,KEEP,canonical,
85209,Raborg v. Peyton,15 U.S. 385,15,1817-038,LRU,57,Published,1817-03-15,KEEP,canonical,
85210,Union Bank of Georgetown v. Laird,15 U.S. 390,15,1817-039,LRU,83,Published,1817-03-15,KEEP,canonical,
85211,The United States v. Barker,15 U.S. 395,15,1817-040,R,34,Published,1817-03-15,KEEP,canonical,
85212,Thelusson v. Smith,15 U.S. 396,15,1817-041,LRU,127,Published,1817-03-15,KEEP,canonical,
2527082,The Fortuna,15 U.S. 161,15,1817-042,LU,4,Published,1817-03-17,KEEP,canonical,
85178,The Dos Hermanos,15 U.S. 76,15,1817-013,LRU,28,Published,1817-03-18,KEEP,canonical,
85183,The San Pedro,15 U.S. 132,15,1817-012,LRU,42,Published,1817-03-18,KEEP,canonical,
85185,The William King— Davis,15 U.S. 148,15,1817-014,RU,11,Published,1817-03-18,KEEP,canonical,
85187,The Bothnea and the Jahnstoff,15 U.S. 169,15,1817-031,R,0,Published,1817-03-18,KEEP,canonical,
85189,Rutherford v. Greene's Heirs,15 U.S. 196,15,1817-015,LRU,67,Published,1817-03-18,KEEP,canonical,
85190,Johnson v. Pannel's Heirs,15 U.S. 206,15,1817-017,LRU,23,Published,1817-03-18,KEEP,canonical,
85192,The Pizarro,15 U.S. 227,15,1817-016,LRU,55,Published,1817-03-18,KEEP,canonical,
85215,"M'iver, Assignee, &C. v. Kyger",16 U.S. 53,16,1818-003,RU,6,Published,1818-02-10,KEEP,canonical,
85216,The Diana,16 U.S. 27,16,,LR,1,Published,1818-02-10,KEEP,canonical,
85217,The New York,16 U.S. 27,16,,LR,8,Published,1818-02-10,KEEP,canonical,
1101065,McIver v. Kyger,16 U.S. 24,16,,L,4,Published,1818-02-10,KEEP,canonical,
85218,The Samuel.— Beach,16 U.S. 77,16,1818-006,R,2,Published,1818-02-11,KEEP,canonical,
85219,"The San Pedro.—valverde, . 1",16 U.S. 78,16,1818-007,RU,1,Published,1818-02-11,KEEP,canonical,
1101123,The San Pedro,16 U.S. 36,16,,L,1,Published,1818-02-11,KEEP,canonical,
1101108,The Star,16 U.S. 37,16,,L,18,Published,1818-02-16,KEEP,canonical,
85220,Lanusse v. Barker,16 U.S. 48,16,,LR,2,Published,1818-02-17,KEEP,canonical,
85213,Jackson Ex Dem. People v. Clarke,16 U.S. 1,16,1818-001,LRU,23,Published,1818-02-18,KEEP,canonical,
85214,The Friendschaft,16 U.S. 7,16,,LR,13,Published,1818-02-18,KEEP,canonical,
85221,Hughes v. The Union Insurance Company,16 U.S. 159,16,1818-010,RU,7,Published,1818-02-18,KEEP,canonical,
85222,Swan v. The Union Insurance Company of Maryland,16 U.S. 168,16,1818-011,RU,13,Published,1818-02-18,KEEP,canonical,
85223,Dugan v. United States,16 U.S. 82,16,,LR,8,Published,1818-02-19,KEEP,canonical,
85224,Olivera v. The Union Insurance Company,16 U.S. 183,16,1818-013,RU,36,Published,1818-02-19,KEEP,canonical,
85225,Shepherd v. Hampton,16 U.S. 94,16,,LR,2,Published,1818-02-19,KEEP,canonical,
85226,Patton v. Nicholson,16 U.S. 96,16,,LR,11,Published,1818-02-19,KEEP,canonical,
85233,United States v. Bevans,16 U.S. 157,16,,LR,2,Published,1818-02-21,KEEP,canonical,
85227,Robinson v. Campbell,16 U.S. 100,16,,LR,1,Published,1818-02-24,KEEP,canonical,
85228,Dunlop v. Hepburn,16 U.S. 231,16,1818-018,RU,1,Published,1818-02-24,KEEP,canonical,
85229,United States v. 150 Crates of Earthen-Ware,16 U.S. 110,16,,LR,1,Published,1818-02-24,KEEP,canonical,
85230,Hampton v. M'connel,16 U.S. 234,16,1818-020,RU,223,Published,1818-02-24,KEEP,canonical,
1101120,Hampton v. McConnell,16 U.S. 110,16,,L,2,Published,1818-02-24,KEEP,canonical,
85246,Craig v. Radford,16 U.S. 274,16,,LR,0,Published,1818-02-25,KEEP,canonical,
85231,The Fortuna,16 U.S. 112,16,,LR,2,Published,1818-02-26,KEEP,canonical,
85232,Gelston v. Hoyt,16 U.S. 116,16,,LR,30,Published,1818-02-27,KEEP,canonical,
85234,The Aeolus— Wood,16 U.S. 392,16,1818-024,R,0,Published,1818-02-27,KEEP,canonical,
8403403,The Æolus,16 U.S. 392,16,,U,3,Published,1818-02-27,KEEP,canonical,
1101164,Murray v. Baker,16 U.S. 249,16,,L,4,Published,1818-03-09,KEEP,canonical,
85243,The Amiable Nancy,16 U.S. 252,16,,LR,3,Published,1818-03-11,KEEP,canonical,
85244,Craig v. Leslie,16 U.S. 260,16,,LR,9,Published,1818-03-11,KEEP,canonical,
85247,Ross v. Triplett,16 U.S. 276,16,,LR,0,Published,1818-03-12,KEEP,canonical,
85248,The Neptune,16 U.S. 277,16,,LR,3,Published,1818-03-13,KEEP,canonical,
85249,United States v. Palmer,16 U.S. 281,16,,LR,11,Published,1818-03-14,KEEP,canonical,
85235,The Atlanta.— Foussat,16 U.S. 409,16,1818-026,RU,18,Published,1818-03-18,KEEP,canonical,
85236,Houston v. Moore,16 U.S. 433,16,1818-025,RU,12,Published,1818-03-18,KEEP,canonical,
85237,The Anne,16 U.S. 201,16,,LR,1,Published,1818-03-18,KEEP,canonical,
85238,Brown v. Jackson,16 U.S. 449,16,1818-028,RU,31,Published,1818-03-18,KEEP,canonical,
85239,Evans v. Eaton,16 U.S. 210,16,,LR,4,Published,1818-03-18,KEEP,canonical,
85240,Lenox v. Prout,16 U.S. 240,16,,LR,13,Published,1818-03-18,KEEP,canonical,
85241,Burton's Lessee v. Williams,16 U.S. 529,16,1818-032,RU,10,Published,1818-03-18,KEEP,canonical,
85242,Murray's Lessee v. Baker,16 U.S. 541,16,1818-033,R,30,Published,1818-03-18,KEEP,canonical,
85245,Cameron v. McRoberts,16 U.S. 272,16,,LR,1,Published,1818-03-18,KEEP,canonical,
85255,The Experiment,17 U.S. 84,17,1819-001,RU,5,Published,1819-02-01,KEEP,canonical,
85256,Weightman v. Caldwell,17 U.S. 53,17,,LR,7,Published,1819-02-10,KEEP,canonical,
85252,Evans v. Phillips,17 U.S. 48,17,,LR,1,Published,1819-02-11,KEEP,canonical,
85257,The Sybil,17 U.S. 59,17,,LR,0,Published,1819-02-15,KEEP,canonical,
6726683,Miller v. Nicholls,17 U.S. 311,17,,U,1,Published,1819-02-15,KEEP,canonical,
6726689,M'Iver's Lessee v. Walker,17 U.S. 444,17,,U,2,Published,1819-02-15,KEEP,canonical,
6726700,Wheaton v. Sexton's Lessee,17 U.S. 503,17,,U,1,Published,1819-02-15,KEEP,canonical,
85258,The Caledonian,17 U.S. 60,17,,LR,0,Published,1819-02-16,KEEP,canonical,
85259,The Langdon Cheves: Lamb,17 U.S. 103,17,1819-010,RU,7,Published,1819-02-16,KEEP,canonical,
85261,United States v. Howland,17 U.S. 64,17,,LR,15,Published,1819-02-17,KEEP,canonical,
85262,Sturges v. Crowninshield,17 U.S. 70,17,,LR,2,Published,1819-02-17,KEEP,canonical,
85250,Trustees of the Philadelphia Baptist Ass'n v. Hart's Executors,17 U.S. 1,17,1819-002,LRU,217,Published,1819-02-18,KEEP,canonical,
85251,The Divina Pastora,17 U.S. 37,17,,LR,24,Published,1819-02-18,KEEP,canonical,
85253,Van Ness v. Buel,17 U.S. 48,17,,LR,6,Published,1819-02-18,KEEP,canonical,
85254,Williams v. Peyton's Lessee,17 U.S. 77,17,1819-005,RU,120,Published,1819-02-18,KEEP,canonical,
85264,Barr v. Gratz's Heirs,17 U.S. 213,17,1819-013,RU,98,Published,1819-02-19,KEEP,canonical,
85263,M'millan v. M'neill,17 U.S. 209,17,1819-014,R,32,Published,1819-02-20,KEEP,canonical,
85265,Eliason v. Henshaw,17 U.S. 118,17,,LR,8,Published,1819-02-20,KEEP,canonical,
85266,Somerville's Executors v. Hamilton,17 U.S. 230,17,1819-016,RU,155,Published,1819-02-20,KEEP,canonical,
85267,Bank of Columbia v. Okely,17 U.S. 122,17,1819-012,LR,668,Published,1819-02-22,KEEP,canonical,
85268,United States v. Rice,17 U.S. 128,17,,LR,5,Published,1819-02-22,KEEP,canonical,
85269,Brown v. Gilman,17 U.S. 132,17,,LR,12,Published,1819-02-24,KEEP,canonical,
85260,The Friendschaft: Moreira,17 U.S. 105,17,1819-020,R,7,Published,1819-02-25,KEEP,canonical,
85282,Dartmouth College v. Woodward,17 U.S. 250,17,,LR,9,Published,1819-02-25,KEEP,canonical,
1320585,McCulloch v. Maryland,17 U.S. 159,17,,L,162,Published,1819-03-06,KEEP,canonical,
85273,The General Smith,17 U.S. 214,17,,LR,4,Published,1819-03-10,KEEP,canonical,
85275,Orr v. Hodgson,17 U.S. 221,17,,LR,64,Published,1819-03-10,KEEP,canonical,
85274,McIver Lessee v. Walker,17 U.S. 444,17,1819-028,R,23,Published,1819-03-11,KEEP,canonical,
85277,McArthur v. Browder,17 U.S. 237,17,,LR,8,Published,1819-03-12,KEEP,canonical,
85278,The Neustra Senora De La Caridad: Bages,17 U.S. 497,17,1819-030,RU,7,Published,1819-03-12,KEEP,canonical,
85279,Wheaton v. Sexton,17 U.S. 243,17,,LR,73,Published,1819-03-12,KEEP,canonical,
85280,Sergeant's Lessee v. Biddle,17 U.S. 508,17,1819-032,RU,12,Published,1819-03-12,KEEP,canonical,
85281,Boyd's Lessee v. Graves,17 U.S. 513,17,1819-033,RU,931,Published,1819-03-12,KEEP,canonical,
85270,"The Estrella: Hernandez, 1",17 U.S. 298,17,1819-022,RU,28,Published,1819-03-18,KEEP,canonical,
85271,"Miller, for the Use of the United States v. Nicholls",17 U.S. 311,17,1819-025,R,23,Published,1819-03-18,KEEP,canonical,
85272,M'culloch v. State of Maryland,17 U.S. 316,17,1819-023,RU,4221,Published,1819-03-18,KEEP,canonical,
85276,Astor v. Wells,17 U.S. 466,17,1819-024,R,19,Published,1819-03-18,KEEP,canonical,
85285,McClung v. Ross,18 U.S. 54,18,,LR,10,Published,1820-02-14,KEEP,canonical,
85283,Houston v. Moore,18 U.S. 1,18,1820-002,LRU,318,Published,1820-02-16,KEEP,canonical,
85284,United States v. Wiltberger,18 U.S. 35,18,,LR,41,Published,1820-02-18,KEEP,canonical,
85286,"The Venus, Jademerowsky",18 U.S. 127,18,1820-004,RU,1,Published,1820-02-21,KEEP,canonical,
85288,United States v. Klintock,18 U.S. 144,18,,RU,35,Published,1820-02-24,KEEP,canonical,
85289,United States v. Smith,18 U.S. 71,18,,LR,10,Published,1820-02-25,KEEP,canonical,
85287,The London Packet.— Merino,18 U.S. 132,18,1820-007,RU,3,Published,1820-02-29,KEEP,canonical,
85297,Loughborough v. Blake,18 U.S. 146,18,,LR,5,Published,1820-03-10,KEEP,canonical,
85298,MECHANICS'BANK v. Bank of Columbia,18 U.S. 150,18,,LR,3,Published,1820-03-13,KEEP,canonical,
85299,The Josefa Segunda,18 U.S. 156,18,,LR,7,Published,1820-03-13,KEEP,canonical,
85300,Blake v. Doherty,18 U.S. 165,18,,LR,4,Published,1820-03-13,KEEP,canonical,
6726740,Mechanics' Bank v. Bank of Columbia,18 U.S. 326,18,,U,112,Published,1820-03-13,KEEP,canonical,
85301,Handly's Lessee v. Anthony,18 U.S. 374,18,1820-019,RU,104,Published,1820-03-14,KEEP,canonical,
85302,"La Amistad De Rues.-Almiral, Libellant",18 U.S. 385,18,1820-020,RU,32,Published,1820-03-14,KEEP,canonical,
85303,Lyle v. Rodgers,18 U.S. 181,18,,LR,3,Published,1820-03-15,KEEP,canonical,
85304,United States v. Holmes,18 U.S. 189,18,,LR,1,Published,1820-03-15,KEEP,canonical,
85305,Owings v. Speed,18 U.S. 192,18,,LR,0,Published,1820-03-16,KEEP,canonical,
85306,Conn v. Penn,18 U.S. 194,18,,LR,13,Published,1820-03-16,KEEP,canonical,
85309,United States v. Lancaster,18 U.S. 198,18,,LR,3,Published,1820-03-16,KEEP,canonical,
85307,Campbell v. Pratt,18 U.S. 196,18,,LR,6,Published,1820-03-17,KEEP,canonical,
85308,The Atalanta.— Faussat,18 U.S. 433,18,1820-027,RU,1,Published,1820-03-17,KEEP,canonical,
85290,United States v. Furlong,18 U.S. 184,18,1820-008,RU,71,Published,1820-03-18,KEEP,canonical,
85291,Stevenson's Heirs v. Sullivant,18 U.S. 207,18,1820-009,R,43,Published,1820-03-18,KEEP,canonical,
85292,Perkins v. Ramsey,18 U.S. 124,18,,LR,14,Published,1820-03-18,KEEP,canonical,
85293,Mandeville v. Welch,18 U.S. 128,18,,LR,0,Published,1820-03-18,KEEP,canonical,
85294,Wallace v. Anderson,18 U.S. 134,18,,LR,2,Published,1820-03-18,KEEP,canonical,
85295,Polk's Lessee v. Wendell,18 U.S. 293,18,1820-013,RU,64,Published,1820-03-18,KEEP,canonical,
85296,Marshall v. P. R. Beverley,18 U.S. 313,18,1820-014,RU,8,Published,1820-03-18,KEEP,canonical,
